DATA,HORÁRIO,NOME CONDOMÍNIO,UN,HAB/Un,RSU TOTAL (kg),RSU RECICLAVEL (kg),ORGÂNICO,CEP,RECICLABILIDADE,RESÍDUO PREDOMINANTE,QUANTIDADE (toneladas),TAXA DE APROVEITAMENTO (%),CUSTO DA COLETA (R$),TEMPO DE COLETA (minutos)
26-05-2020,12:45,SPAZIO IBIRAPUERA,3419,1,3297.0,1292.72,1048.25,04022-020,ALTA,Vidro,0.31,54.89,249.52,58.61
26-05-2020,14:15,SPAZIO INTERLAGOS,2179,1,3958.0,1443.95,1615.46,04822-090,BAIXA,Orgânico,1.13,75.96,518.2,29.55
26-05-2020,13:00,SPAZIO PINHEIROS,3581,1,2383.0,1041.27,1613.11,04561-010,BAIXA,Papelão,1.4,84.01,830.75,39.91
26-05-2020,09:30,RECANTO DOS PÁSSAROS,4189,1,3234.0,579.96,1581.75,03193-005,ALTA,Vidro,0.86,54.66,660.41,49.13
26-05-2020,11:15,PAÇO DAS FLORES,2931,1,4072.0,1262.62,1257.26,04826-190,BAIXA,Orgânico,1.51,55.29,559.05,29.24
26-05-2020,10:45,PROVENCE APPARTAMENTS,2837,1,3672.0,188.95,1402.57,04543-010,ALTA,Papel,1.7,59.92,413.33,30.24
27-05-2020,08:30,FLEX I,2569,2,1560.0,590.11,1062.49,04538-132,BAIXA,Vidro,1.15,55.95,598.38,40.72
27-05-2020,09:15,FLEX III,1324,1,2198.0,507.22,1206.26,04538-133,BAIXA,Vidro,0.41,54.72,773.24,24.74
27-05-2020,10:00,ALTOS DO BUTANTÃ,3127,2,2560.0,425.32,999.45,05359-001,ALTA,Plástico,0.68,82.88,595.04,43.32
27-05-2020,08:00,EASY LIFE,2280,2,3989.0,890.33,1899.75,06764-170,BAIXA,Orgânico,1.41,56.37,531.44,55.32
27-05-2020,11:30,CONDOMINIO BANDEIRANTES,4179,1,1836.0,1275.64,1281.65,06705-300,BAIXA,Vidro,1.18,56.02,475.61,53.26
27-05-2020,14:45,SKY HOUSE,3037,1,2522.0,710.92,1109.03,03141-060,ALTA,Plástico,0.48,97.31,337.1,40.13
27-05-2020,10:30,PLAZA MAYOR,2756,2,3869.0,962.18,2116.38,05303-020,BAIXA,Orgânico,1.52,54.5,1277.08,52.86
27-05-2020,13:15,MAXI PIRITUBA,4251,2,2673.0,505.42,1540.29,02936-001,BAIXA,Papel,0.71,53.42,796.27,19.87
27-05-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),1339,1,4269.0,718.56,1433.4,04543-011,BAIXA,Orgânico,0.15,59.94,483.93,13.39
27-05-2020,14:00,LED BARRA FUNDA,4052,1,2741.0,957.71,1757.58,01136-000,BAIXA,Papel,0.82,54.35,326.98,26.11
27-05-2020,13:30,CIDADE VIVA OFFICES,3836,1,4183.0,219.65,2212.47,03317-000,BAIXA,Plástico,0.28,78.76,1288.88,27.45
27-05-2020,15:30,BRISA DA MATA,3869,2,1880.0,621.86,582.57,08122-600,BAIXA,Orgânico,0.46,92.13,276.95,47.78
27-05-2020,11:00,FIT BOSQUE ITAQUERA,3767,2,1999.0,776.35,1015.12,08260-000,BAIXA,Plástico,1.47,87.89,498.4,50.52
27-05-2020,12:45,TORRE DE TAVORA,2743,2,2203.0,336.18,1249.3,04075-010,BAIXA,Papelão,1.91,91.81,537.28,58.27
27-05-2020,08:30,VIDA BELA,2093,2,2384.0,696.99,1271.35,03118-001,BAIXA,Papelão,1.71,64.44,561.27,32.23
27-05-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,3241,1,3870.0,565.29,1315.21,01310-300,ALTA,Plástico,1.44,68.98,452.18,48.12
27-05-2020,10:00,VARANDA BOTANIC,3027,2,2670.0,1022.79,1868.8,05543-060,BAIXA,Papel,0.78,77.07,1150.33,58.44
27-05-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,2441,2,3586.0,238.12,2498.47,04038-001,BAIXA,Vidro,0.37,80.25,1407.47,22.05
27-05-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,1849,1,3282.0,686.22,1464.18,04054-011,ALTA,Papelão,1.79,72.09,342.48,57.07
27-05-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,1942,1,2592.0,1034.11,1810.91,06038-310,BAIXA,Orgânico,0.82,50.24,998.44,38.66
27-05-2020,09:00,INNOVA III & IV,3224,2,2529.0,1017.32,1666.47,04211-320,BAIXA,Papelão,1.15,85.71,678.61,41.23
27-05-2020,12:00,MAGNUM RESIDENCIAL,2063,2,3611.0,219.68,1191.27,05085-010,BAIXA,Orgânico,1.58,87.71,598.16,50.28
27-05-2020,09:45,EDIFÍCIO LINA JARDINS,2534,1,1929.0,648.76,1138.7,01415-001,BAIXA,Papelão,0.7,76.98,772.74,10.63
27-05-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,2376,2,4649.0,327.68,3064.09,03978-160,BAIXA,Orgânico,0.31,69.02,1212.54,24.33
27-05-2020,14:30,HELLO VILA MARIANA,3761,1,3844.0,1185.26,2624.98,04101-000,BAIXA,Vidro,0.39,95.5,947.24,25.44
27-05-2020,08:30,RESIDENCIAL TIETÊ,2240,2,4169.0,779.81,2690.1,03026-000,BAIXA,Papelão,1.57,52.6,483.15,54.9
27-05-2020,09:15,EASY CIDADE UNIVERSITÁRIA,2492,1,2476.0,1154.31,860.57,05366-000,ALTA,Vidro,1.85,86.95,774.63,56.81
27-05-2020,10:00,NURBAN PINHEIROS,3146,2,3339.0,283.54,1499.21,05423-010,ALTA,Vidro,1.26,57.49,543.38,58.29
27-05-2020,11:45,UPPER SÃO CAETANO,1423,2,4851.0,327.57,2301.07,09530-001,ALTA,Papel,1.91,68.26,799.49,53.29
27-05-2020,14:00,BE URBAN METRÔ BROOKLIN,2471,2,2787.0,867.15,1519.97,04705-000,BAIXA,Plástico,1.96,88.11,626.0,56.46
27-05-2020,13:30,PÁTIO MONDRIAN,1786,1,3171.0,241.44,1514.31,04793-100,ALTA,Papel,1.87,67.93,167.42,48.73
27-05-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,1746,1,4863.0,215.32,3401.21,06278-080,BAIXA,Papel,0.65,76.21,1503.33,11.49
27-05-2020,08:45,PORTAL DAS NAÇÕES,3311,1,3885.0,779.25,2590.95,06223-080,BAIXA,Papelão,1.17,84.94,1213.89,10.29
27-05-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,2936,1,4413.0,363.17,2549.49,06765-220,BAIXA,Papelão,1.93,86.61,1091.31,32.18
27-05-2020,12:45,SPAZIO IBIRAPUERA,3419,1,3297.0,1155.62,1687.09,04022-020,BAIXA,Orgânico,1.19,68.88,715.39,33.47
27-05-2020,14:15,SPAZIO INTERLAGOS,2179,1,3958.0,1247.92,1511.1,04822-090,ALTA,Papelão,0.97,85.1,704.61,51.41
27-05-2020,13:00,SPAZIO PINHEIROS,3581,1,2383.0,782.38,1596.1,04561-010,BAIXA,Plástico,1.5,91.85,997.18,30.19
27-05-2020,09:30,RECANTO DOS PÁSSAROS,4189,1,3234.0,362.17,2041.12,03193-005,BAIXA,Orgânico,1.39,78.5,945.2,38.4
27-05-2020,11:15,PAÇO DAS FLORES,2931,1,4072.0,1195.71,2102.21,04826-190,BAIXA,Papelão,0.64,60.96,735.54,47.93
27-05-2020,10:45,PROVENCE APPARTAMENTS,2837,1,3672.0,147.38,1247.93,04543-010,ALTA,Papel,1.9,93.57,826.62,59.6
28-05-2020,08:30,FLEX I,1415,2,1851.0,381.68,843.59,04538-132,ALTA,Plástico,1.19,84.88,538.93,32.68
28-05-2020,09:15,FLEX III,1852,1,2928.0,482.61,1930.12,04538-133,BAIXA,Papelão,1.2,84.75,885.03,12.2
28-05-2020,10:00,ALTOS DO BUTANTÃ,2005,2,3410.0,201.82,2271.12,05359-001,BAIXA,Orgânico,0.83,62.64,789.76,25.86
28-05-2020,08:00,EASY LIFE,4063,2,4012.0,720.31,1421.71,06764-170,ALTA,Papelão,0.57,50.03,878.53,43.06
28-05-2020,11:30,CONDOMINIO BANDEIRANTES,2684,1,1664.0,1355.12,804.93,06705-300,BAIXA,Orgânico,1.36,65.54,625.82,33.26
28-05-2020,14:45,SKY HOUSE,3406,1,1409.0,685.11,893.8,03141-060,BAIXA,Vidro,1.66,56.88,673.74,49.14
28-05-2020,10:30,PLAZA MAYOR,2547,2,3480.0,670.48,2028.0,05303-020,BAIXA,Papel,0.42,86.36,859.4,24.66
28-05-2020,13:15,MAXI PIRITUBA,2842,2,3783.0,340.52,2236.92,02936-001,BAIXA,Plástico,0.18,60.12,987.57,35.42
28-05-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),3293,1,4141.0,605.84,2135.57,04543-011,BAIXA,Papelão,0.14,51.94,775.46,20.75
28-05-2020,14:00,LED BARRA FUNDA,2589,1,3093.0,1078.91,1540.74,01136-000,ALTA,Papel,0.75,81.21,590.59,55.28
28-05-2020,13:30,CIDADE VIVA OFFICES,3523,1,4024.0,267.54,1323.58,03317-000,ALTA,Vidro,0.3,70.08,510.48,16.8
28-05-2020,15:30,BRISA DA MATA,1311,2,4149.0,1068.15,1419.96,08122-600,ALTA,Papel,1.14,91.94,300.18,12.45
28-05-2020,11:00,FIT BOSQUE ITAQUERA,2362,2,3847.0,704.32,1388.6,08260-000,ALTA,Plástico,0.67,97.13,633.69,29.29
28-05-2020,12:45,TORRE DE TAVORA,2213,2,2737.0,254.14,1681.58,04075-010,BAIXA,Vidro,0.49,64.22,954.29,45.27
28-05-2020,08:30,VIDA BELA,2447,2,4090.0,354.77,2064.61,03118-001,BAIXA,Vidro,1.65,65.45,1836.44,54.93
28-05-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,1784,1,2282.0,442.38,1264.18,01310-300,BAIXA,Orgânico,0.31,66.8,344.17,13.37
28-05-2020,10:00,VARANDA BOTANIC,3034,2,3054.0,1089.46,1115.79,05543-060,BAIXA,Orgânico,1.98,81.9,267.54,16.67
28-05-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,2043,2,4530.0,539.76,2092.42,04038-001,ALTA,Papel,1.87,59.39,908.01,36.55
28-05-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,2802,1,4176.0,895.14,1376.67,04054-011,ALTA,Papel,0.2,81.41,431.62,27.83
28-05-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,3763,1,1517.0,646.78,459.94,06038-310,ALTA,Plástico,0.59,66.14,541.78,23.14
28-05-2020,09:00,INNOVA III & IV,1664,2,2752.0,371.66,970.86,04211-320,ALTA,Vidro,1.42,86.79,850.24,32.96
28-05-2020,12:00,MAGNUM RESIDENCIAL,3431,2,1613.0,665.82,536.49,05085-010,ALTA,Papel,1.18,83.06,341.5,33.39
28-05-2020,09:45,EDIFÍCIO LINA JARDINS,2636,1,3215.0,888.75,2059.04,01415-001,BAIXA,Papelão,0.4,70.8,992.41,12.28
28-05-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,1566,2,2182.0,411.15,1137.88,03978-160,BAIXA,Papel,0.91,98.7,419.36,46.03
28-05-2020,14:30,HELLO VILA MARIANA,3981,1,2677.0,976.78,1797.33,04101-000,BAIXA,Papel,1.12,96.97,808.32,54.14
28-05-2020,08:30,RESIDENCIAL TIETÊ,2237,2,3754.0,785.56,1434.72,03026-000,ALTA,Papel,1.24,67.08,672.59,43.8
28-05-2020,09:15,EASY CIDADE UNIVERSITÁRIA,2704,1,3007.0,859.16,925.65,05366-000,ALTA,Plástico,1.46,66.22,694.39,40.69
28-05-2020,10:00,NURBAN PINHEIROS,2295,2,2702.0,253.11,1345.04,05423-010,ALTA,Plástico,0.82,96.38,379.77,10.18
28-05-2020,11:45,UPPER SÃO CAETANO,3281,2,4869.0,411.25,1906.79,09530-001,BAIXA,Orgânico,1.3,62.69,776.57,21.48
28-05-2020,14:00,BE URBAN METRÔ BROOKLIN,2213,2,3077.0,981.46,2048.13,04705-000,BAIXA,Papel,0.16,73.91,788.37,29.34
28-05-2020,13:30,PÁTIO MONDRIAN,3014,1,2313.0,348.91,1544.97,04793-100,BAIXA,Plástico,1.32,76.58,1027.86,24.88
28-05-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,3098,1,1815.0,370.66,693.86,06278-080,ALTA,Papel,1.97,79.08,393.58,57.99
28-05-2020,08:45,PORTAL DAS NAÇÕES,2157,1,1842.0,805.27,1208.39,06223-080,BAIXA,Plástico,1.02,91.89,556.21,49.29
28-05-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,4233,1,1721.0,334.19,659.16,06765-220,ALTA,Vidro,0.23,69.49,396.44,58.0
28-05-2020,12:45,SPAZIO IBIRAPUERA,4078,1,4594.0,971.77,1815.71,04022-020,BAIXA,Orgânico,1.49,67.64,1060.77,10.6
28-05-2020,14:15,SPAZIO INTERLAGOS,3741,1,1514.0,1307.25,1037.69,04822-090,BAIXA,Papelão,0.56,75.19,809.1,15.14
28-05-2020,13:00,SPAZIO PINHEIROS,3305,1,3332.0,809.11,2280.35,04561-010,BAIXA,Vidro,1.8,84.49,999.04,24.36
28-05-2020,09:30,RECANTO DOS PÁSSAROS,3086,1,1732.0,534.61,652.84,03193-005,ALTA,Papel,1.46,64.76,374.55,26.87
28-05-2020,11:15,PAÇO DAS FLORES,1526,1,1753.0,1111.44,824.72,04826-190,ALTA,Plástico,0.19,96.16,400.66,46.87
28-05-2020,10:45,PROVENCE APPARTAMENTS,1711,1,2569.0,221.78,1491.84,04543-010,BAIXA,Vidro,0.78,76.91,573.93,51.31
29-05-2020,08:30,FLEX I,1415,2,1851.0,751.21,883.85,04538-132,ALTA,Plástico,0.22,89.01,377.86,24.58
29-05-2020,09:15,FLEX III,1852,1,2928.0,861.44,1776.71,04538-133,BAIXA,Papel,1.21,92.55,515.24,38.63
29-05-2020,10:00,ALTOS DO BUTANTÃ,2005,2,3410.0,436.25,1483.87,05359-001,ALTA,Vidro,0.38,78.6,548.4,57.72
29-05-2020,08:00,EASY LIFE,4063,2,4012.0,523.81,2558.55,06764-170,BAIXA,Papel,1.3,70.86,1054.91,20.77
29-05-2020,11:30,CONDOMINIO BANDEIRANTES,2684,1,1664.0,176.61,668.04,06705-300,ALTA,Vidro,1.52,81.91,345.92,38.52
29-05-2020,14:45,SKY HOUSE,3406,1,1409.0,976.56,438.57,03141-060,BAIXA,Orgânico,1.77,71.73,498.13,50.42
29-05-2020,10:30,PLAZA MAYOR,2547,2,3480.0,993.49,2136.79,05303-020,BAIXA,Orgânico,0.61,56.27,1120.48,54.28
29-05-2020,13:15,MAXI PIRITUBA,2842,2,3783.0,504.12,1342.14,02936-001,ALTA,Plástico,0.82,89.26,310.45,37.97
29-05-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),3293,1,4141.0,430.86,1674.27,04543-011,ALTA,Papel,1.6,77.4,920.33,22.51
29-05-2020,14:00,LED BARRA FUNDA,2589,1,3093.0,1165.99,1297.98,01136-000,BAIXA,Orgânico,1.72,57.29,598.98,56.53
29-05-2020,13:30,CIDADE VIVA OFFICES,3523,1,4024.0,655.12,2192.16,03317-000,BAIXA,Papelão,1.99,75.25,954.3,30.32
29-05-2020,15:30,BRISA DA MATA,1311,2,4149.0,1202.33,1775.3,08122-600,ALTA,Papel,0.99,61.96,924.88,44.94
29-05-2020,11:00,FIT BOSQUE ITAQUERA,2362,2,3847.0,616.17,1637.37,08260-000,ALTA,Papel,1.21,62.83,730.5,42.71
29-05-2020,12:45,TORRE DE TAVORA,2213,2,2737.0,899.76,1667.31,04075-010,BAIXA,Orgânico,0.7,90.32,926.51,37.65
29-05-2020,08:30,VIDA BELA,2447,2,4090.0,683.21,2581.31,03118-001,BAIXA,Papel,0.12,57.78,1678.49,45.71
29-05-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,1784,1,2282.0,319.44,965.73,01310-300,ALTA,Vidro,0.51,92.36,359.28,43.76
29-05-2020,10:00,VARANDA BOTANIC,3034,2,3054.0,1217.69,1464.04,05543-060,ALTA,Papel,0.84,52.73,501.81,29.0
29-05-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,2043,2,4530.0,204.11,2077.95,04038-001,ALTA,Plástico,1.0,64.95,607.1,46.56
29-05-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,2802,1,4176.0,557.43,2120.24,04054-011,BAIXA,Vidro,1.89,61.82,1082.37,28.56
29-05-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,3763,1,1517.0,1046.38,547.76,06038-310,ALTA,Papelão,0.62,64.87,321.96,42.8
29-05-2020,09:00,INNOVA III & IV,1664,2,2752.0,178.66,840.34,04211-320,ALTA,Papel,0.16,95.57,476.87,30.55
29-05-2020,12:00,MAGNUM RESIDENCIAL,3431,2,1613.0,787.12,848.1,05085-010,BAIXA,Orgânico,1.05,70.13,319.72,58.03
29-05-2020,09:45,EDIFÍCIO LINA JARDINS,2636,1,3215.0,740.12,1921.0,01415-001,BAIXA,Orgânico,1.85,97.95,418.52,54.29
29-05-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,1566,2,2182.0,474.62,1438.39,03978-160,BAIXA,Plástico,1.11,98.2,966.37,18.41
29-05-2020,14:30,HELLO VILA MARIANA,3981,1,2677.0,1049.22,893.81,04101-000,ALTA,Papelão,1.98,81.76,598.1,40.02
29-05-2020,08:30,RESIDENCIAL TIETÊ,2237,2,3754.0,736.46,1185.8,03026-000,ALTA,Papelão,1.12,79.0,823.65,28.89
29-05-2020,09:15,EASY CIDADE UNIVERSITÁRIA,2704,1,3007.0,825.11,1628.67,05366-000,BAIXA,Plástico,0.46,98.27,1460.38,31.49
29-05-2020,10:00,NURBAN PINHEIROS,2295,2,2702.0,224.85,1330.88,05423-010,BAIXA,Orgânico,0.53,51.39,492.4,12.04
29-05-2020,11:45,UPPER SÃO CAETANO,3281,2,4869.0,474.68,2361.3,09530-001,ALTA,Vidro,0.19,87.6,926.72,24.71
29-05-2020,14:00,BE URBAN METRÔ BROOKLIN,2213,2,3077.0,1089.64,1800.09,04705-000,BAIXA,Vidro,1.74,81.55,1166.85,33.53
29-05-2020,13:30,PÁTIO MONDRIAN,3014,1,2313.0,335.81,1228.11,04793-100,BAIXA,Plástico,1.37,58.63,422.15,47.42
29-05-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,3098,1,1815.0,303.68,647.04,06278-080,ALTA,Plástico,1.36,84.34,404.2,24.9
29-05-2020,08:45,PORTAL DAS NAÇÕES,2157,1,1842.0,993.62,1016.59,06223-080,BAIXA,Orgânico,0.56,89.13,338.33,31.25
29-05-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,4233,1,1721.0,291.54,860.83,06765-220,BAIXA,Vidro,1.31,85.69,134.32,40.33
29-05-2020,12:45,SPAZIO IBIRAPUERA,4078,1,4594.0,1103.65,1680.06,04022-020,ALTA,Papelão,0.19,78.69,641.63,25.57
29-05-2020,14:15,SPAZIO INTERLAGOS,3741,1,1514.0,1212.85,998.18,04822-090,BAIXA,Plástico,1.71,76.83,727.22,59.84
29-05-2020,13:00,SPAZIO PINHEIROS,3305,1,3332.0,828.22,1405.4,04561-010,BAIXA,Orgânico,1.83,95.62,1203.19,43.66
29-05-2020,09:30,RECANTO DOS PÁSSAROS,3086,1,1732.0,378.11,702.87,03193-005,BAIXA,Orgânico,0.47,80.16,644.06,55.4
29-05-2020,11:15,PAÇO DAS FLORES,1526,1,1753.0,1442.65,872.0,04826-190,ALTA,Plástico,0.47,91.75,517.92,24.76
29-05-2020,10:45,PROVENCE APPARTAMENTS,1711,1,2569.0,245.19,1052.82,04543-010,ALTA,Papel,1.17,58.19,824.87,33.07
30-05-2020,08:30,FLEX I,1415,2,1851.0,869.34,690.83,04538-132,ALTA,Vidro,1.29,64.94,570.54,53.2
30-05-2020,09:15,FLEX III,1852,1,2928.0,648.21,1723.62,04538-133,BAIXA,Vidro,1.55,83.88,462.72,43.37
30-05-2020,10:00,ALTOS DO BUTANTÃ,2005,2,3410.0,931.46,2127.41,05359-001,BAIXA,Papel,0.46,69.65,1182.39,27.85
30-05-2020,08:00,EASY LIFE,4063,2,4012.0,583.97,2055.55,06764-170,BAIXA,Papel,1.81,64.39,859.73,18.61
30-05-2020,11:30,CONDOMINIO BANDEIRANTES,2684,1,1664.0,716.53,545.11,06705-300,ALTA,Vidro,0.34,71.61,346.36,18.08
30-05-2020,14:45,SKY HOUSE,3406,1,1409.0,211.59,914.61,03141-060,BAIXA,Plástico,0.26,90.16,306.26,39.03
30-05-2020,10:30,PLAZA MAYOR,2547,2,3480.0,703.24,2152.78,05303-020,BAIXA,Orgânico,1.66,60.12,752.24,19.11
30-05-2020,13:15,MAXI PIRITUBA,2842,2,3783.0,873.45,1153.8,02936-001,ALTA,Papelão,0.33,89.42,823.49,15.36
30-05-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),3293,1,4141.0,719.91,1515.39,04543-011,ALTA,Papelão,0.78,67.87,785.2,56.34
30-05-2020,14:00,LED BARRA FUNDA,2589,1,3093.0,506.24,1418.37,01136-000,BAIXA,Orgânico,1.53,98.48,887.82,14.8
30-05-2020,13:30,CIDADE VIVA OFFICES,3523,1,4024.0,619.43,2684.66,03317-000,BAIXA,Papel,1.57,72.75,1246.13,36.49
30-05-2020,15:30,BRISA DA MATA,1311,2,4149.0,799.77,2430.29,08122-600,BAIXA,Vidro,1.39,94.19,780.9,29.0
30-05-2020,11:00,FIT BOSQUE ITAQUERA,2362,2,3847.0,308.92,2013.14,08260-000,BAIXA,Orgânico,1.21,56.8,1106.71,59.62
30-05-2020,12:45,TORRE DE TAVORA,2213,2,2737.0,789.64,1423.03,04075-010,BAIXA,Papelão,0.19,68.55,851.42,52.73
30-05-2020,08:30,VIDA BELA,2447,2,4090.0,568.24,2635.99,03118-001,BAIXA,Vidro,0.11,78.84,1246.34,46.17
30-05-2020,09:15,EDÍFICIO PAULICEIA E SÃO CARLOS DO PINHAL,1784,1,2282.0,861.66,1062.28,01310-300,ALTA,Papelão,0.39,89.42,483.67,30.98
30-05-2020,10:00,VARANDA BOTANIC,3034,2,3054.0,359.28,1781.63,05543-060,BAIXA,Orgânico,1.11,78.97,684.52,34.12
30-05-2020,08:00,CONDOMÍNIO RESIDENCIAL GOLF PARK,2043,2,4530.0,949.86,1981.94,04038-001,ALTA,Papelão,0.1,73.89,467.8,24.94
30-05-2020,11:30,CONDOMÍNIO PATEO ANDALUZ,2802,1,4176.0,375.91,1912.0,04054-011,ALTA,Plástico,0.33,77.15,496.82,15.36
30-05-2020,14:45,CONDOMÍNIO RESIDENCIAL FLAMBOYANT,3763,1,1517.0,189.04,463.86,06038-310,ALTA,Plástico,1.5,82.77,602.6,22.48
30-05-2020,09:00,INNOVA III & IV,1664,2,2752.0,713.16,1687.14,04211-320,BAIXA,Orgânico,0.96,98.7,799.08,14.0
30-05-2020,12:00,MAGNUM RESIDENCIAL,3431,2,1613.0,999.43,955.53,05085-010,BAIXA,Vidro,1.93,52.24,362.88,33.14
30-05-2020,09:45,EDIFÍCIO LINA JARDINS,2636,1,3215.0,751.64,1913.07,01415-001,BAIXA,Plástico,1.53,87.78,899.1,56.13
30-05-2020,13:00,CONDOMÍNIO RESIDENCIAL ARICANDUVA,1566,2,2182.0,323.87,963.35,03978-160,ALTA,Vidro,1.63,64.49,524.39,16.77
30-05-2020,14:30,HELLO VILA MARIANA,3981,1,2677.0,1032.57,1276.69,04101-000,ALTA,Plástico,0.54,72.78,681.31,34.66
30-05-2020,08:30,RESIDENCIAL TIETÊ,2237,2,3754.0,889.11,2184.49,03026-000,BAIXA,Plástico,1.07,94.62,984.41,55.3
30-05-2020,09:15,EASY CIDADE UNIVERSITÁRIA,2704,1,3007.0,421.79,1096.23,05366-000,ALTA,Papelão,1.58,97.37,650.83,34.37
30-05-2020,10:00,NURBAN PINHEIROS,2295,2,2702.0,891.52,1302.51,05423-010,ALTA,Plástico,1.39,52.23,907.76,57.44
30-05-2020,11:45,UPPER SÃO CAETANO,3281,2,4869.0,212.48,1745.88,09530-001,ALTA,Plástico,1.7,83.55,550.22,53.96
30-05-2020,14:00,BE URBAN METRÔ BROOKLIN,2213,2,3077.0,749.66,1928.85,04705-000,BAIXA,Plástico,0.93,98.64,581.29,52.52
30-05-2020,13:30,PÁTIO MONDRIAN,3014,1,2313.0,850.13,1350.07,04793-100,BAIXA,Papel,0.78,99.23,756.54,55.1
30-05-2020,12:15,CONDOMÍNIO DEZ EUCALIPTO,3098,1,1815.0,386.28,614.43,06278-080,ALTA,Vidro,0.3,61.1,598.03,13.93
30-05-2020,08:45,PORTAL DAS NAÇÕES,2157,1,1842.0,992.21,1037.72,06223-080,BAIXA,Papelão,1.82,52.51,505.89,20.03
30-05-2020,10:30,SPAZIO CACHOEIRA DA NASCENTE,4233,1,1721.0,411.18,572.05,06765-220,ALTA,Papel,1.06,72.53,256.4,55.81
30-05-2020,12:45,SPAZIO IBIRAPUERA,4078,1,4594.0,1168.25,2173.68,04022-020,ALTA,Vidro,0.19,99.56,940.26,13.02
30-05-2020,14:15,SPAZIO INTERLAGOS,3741,1,1514.0,1272.65,639.11,04822-090,ALTA,Papelão,1.82,58.54,668.72,32.57
30-05-2020,13:00,SPAZIO PINHEIROS,3305,1,3332.0,425.92,1810.54,04561-010,BAIXA,Papelão,1.05,91.39,408.79,29.12
30-05-2020,09:30,RECANTO DOS PÁSSAROS,3086,1,1732.0,935.11,835.53,03193-005,ALTA,Plástico,1.3,52.05,510.12,30.6
30-05-2020,11:15,PAÇO DAS FLORES,1526,1,1753.0,1571.66,995.39,04826-190,BAIXA,Plástico,0.85,72.45,594.13,41.26
30-05-2020,10:45,PROVENCE APPARTAMENTS,1711,1,2569.0,259.18,1342.65,04543-010,BAIXA,Papel,1.61,96.19,604.62,27.87
31-05-2020,08:30,FLEX I,1415,2,1851.0,119.43,1202.02,04538-132,BAIXA,Orgânico,1.35,53.13,436.97,42.81
31-05-2020,09:15,FLEX III,1852,1,2928.0,540.29,1865.73,04538-133,BAIXA,Plástico,0.9,66.29,399.82,27.56
31-05-2020,10:00,ALTOS DO BUTANTÃ,2005,2,3410.0,680.91,1591.02,05359-001,ALTA,Papel,0.95,71.71,643.01,44.97
31-05-2020,08:00,EASY LIFE,4063,2,4012.0,674.89,1574.98,06764-170,ALTA,Papelão,1.78,78.23,1012.8,17.95
31-05-2020,11:30,CONDOMINIO BANDEIRANTES,2684,1,1664.0,545.16,951.62,06705-300,BAIXA,Plástico,0.52,84.24,394.59,19.5
31-05-2020,14:45,SKY HOUSE,3406,1,1409.0,638.17,726.67,03141-060,BAIXA,Vidro,0.69,86.46,505.78,34.12
31-05-2020,10:30,PLAZA MAYOR,2547,2,3480.0,381.89,2192.02,05303-020,BAIXA,Plástico,1.11,97.49,580.28,51.34
31-05-2020,13:15,MAXI PIRITUBA,2842,2,3783.0,1037.41,1836.05,02936-001,ALTA,Plástico,0.54,82.9,657.94,32.58
31-05-2020,09:45,EDIFICIO JOSÉ MARTINS (HUB PAULISTA),3293,1,4141.0,822.97,2334.51,04543-011,BAIXA,Plástico,1.67,88.65,1019.65,53.43
31-05-2020,14:00,LED BARRA FUNDA,2589,1,3093.0,415.89,1012.53,01136-000,BAIXA,Orgânico,0.33,90.11,297.86,30.98
31-05-2020,13:30,CIDADE VIVA OFFICES,3523,1,4024.0,263.35,1318.62,03317-000,ALTA,Vidro,1.01,72.08,560.73,39.81
31-05-2020,15:30,BRISA DA MATA,1311,2,4149.0,717.14,1668.72,08122-600,ALTA,Plástico,0.69,68.56,732.72,17.19
